NOME,FASE_2020,FASE_2021,FASE_2022,PEDRA_2020,PEDRA_2021,PEDRA_2022,PONTO_VIRADA_2020,PONTO_VIRADA_2021,PONTO_VIRADA_2022,ANO_INGRESSO,dimensao_academica,dimensao_psicossocial,dimensao_psicopedagogica,ATIVO
ALUNO-179,2.0,2.0,2.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-180,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-181,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-182,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-191,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-195,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-196,3.0,3.0,3.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-203,2.0,2.0,2.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-204,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-205,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-211,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-214,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-220,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-224,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-228,1.0,1.0,1.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-233,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-234,0.0,0.0,0.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-236,0.0,0.0,0.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-237,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-239,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-244,0.0,0.0,0.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-245,0.0,0.0,0.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-248,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-250,0.0,0.0,0.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-253,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-254,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-255,0.0,0.0,0.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-256,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-257,2.0,2.0,2.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-264,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-268,0.0,0.0,0.0,Ametista,Ametista,Ametista,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-272,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-276,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-279,3.0,3.0,3.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-281,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-289,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-290,2.0,2.0,2.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-291,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-302,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-304,0.0,0.0,0.0,Ametista,Ametista,Ametista,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-307,3.0,3.0,3.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,abaixo da media,excelente,0
ALUNO-308,0.0,0.0,0.0,Topázio,Topázio,Topázio,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-311,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2021.0,excelente,excelente,abaixo da media,0
ALUNO-314,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-317,0.0,0.0,0.0,Ametista,Ametista,Ametista,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-320,2.0,2.0,2.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-322,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-325,0.0,0.0,0.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,abaixo da media,abaixo da media,0
ALUNO-326,0.0,0.0,0.0,Topázio,Topázio,Topázio,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-327,0.0,0.0,0.0,Topázio,Topázio,Topázio,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-333,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-334,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,abaixo da media,excelente,0
ALUNO-347,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-350,0.0,0.0,0.0,Topázio,Topázio,Topázio,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-351,2.0,2.0,2.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-356,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-358,7.0,7.0,7.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-360,3.0,3.0,3.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-362,3.0,3.0,3.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-366,3.0,3.0,3.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,abaixo da media,excelente,0
ALUNO-369,5.0,5.0,5.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-386,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-391,0.0,0.0,0.0,Ametista,Ametista,Ametista,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-392,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-395,3.0,3.0,3.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2020.0,abaixo da media,excelente,abaixo da media,0
ALUNO-398,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-402,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-409,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,abaixo da media,excelente,0
ALUNO-410,0.0,0.0,0.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,abaixo da media,abaixo da media,0
ALUNO-411,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-412,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-413,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-415,4.0,4.0,4.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-417,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-418,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-419,4.0,4.0,4.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-420,1.0,1.0,1.0,Topázio,Topázio,Topázio,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-427,0.0,0.0,0.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-428,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-429,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-430,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-433,2.0,2.0,2.0,Topázio,Topázio,Topázio,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-434,3.0,3.0,3.0,Ametista,Ametista,Ametista,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-446,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-454,5.0,5.0,5.0,Ametista,Ametista,Ametista,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-456,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-461,1.0,1.0,1.0,Ametista,Ametista,Ametista,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-470,1.0,1.0,1.0,Ametista,Ametista,Ametista,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-471,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-475,3.0,3.0,3.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,abaixo da media,abaixo da media,0
ALUNO-479,6.0,6.0,6.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,abaixo da media,excelente,0
ALUNO-480,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-481,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-489,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-493,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-501,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-504,5.0,5.0,5.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-505,4.0,4.0,4.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-508,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-510,0.0,0.0,0.0,Ametista,Ametista,Ametista,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-514,5.0,5.0,5.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-516,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-519,0.0,0.0,0.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-525,7.0,7.0,7.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-528,3.0,3.0,3.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-532,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-539,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-543,0.0,0.0,0.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-551,0.0,0.0,0.0,Topázio,Topázio,Topázio,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-553,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-554,2.0,2.0,2.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-556,3.0,3.0,3.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-558,3.0,3.0,3.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-573,0.0,0.0,0.0,Ametista,Ametista,Ametista,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-575,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-576,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-580,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-582,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-587,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-590,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-591,1.0,1.0,1.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-592,3.0,3.0,3.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-593,5.0,5.0,5.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-600,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-607,4.0,4.0,4.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-612,1.0,1.0,1.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-621,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-623,3.0,3.0,3.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-633,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-637,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-641,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-643,0.0,0.0,0.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-649,3.0,3.0,3.0,Ametista,Ametista,Ametista,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-650,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-651,1.0,1.0,1.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-652,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-654,2.0,2.0,2.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-656,0.0,0.0,0.0,Topázio,Topázio,Topázio,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-662,1.0,1.0,1.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-665,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-667,3.0,3.0,3.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-669,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-673,3.0,3.0,3.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-674,3.0,3.0,3.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-679,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-692,2.0,2.0,2.0,Ametista,Ametista,Ametista,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-697,3.0,3.0,3.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,abaixo da media,excelente,0
ALUNO-701,3.0,3.0,3.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-705,3.0,3.0,3.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-711,2.0,2.0,2.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
ALUNO-715,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-723,3.0,3.0,3.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,abaixo da media,abaixo da media,0
ALUNO-727,0.0,0.0,0.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-728,2.0,2.0,2.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-734,3.0,3.0,3.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-735,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-751,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-752,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-754,5.0,5.0,5.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-759,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-761,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-762,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-764,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-765,0.0,0.0,0.0,Topázio,Topázio,Topázio,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-770,3.0,3.0,3.0,Topázio,Topázio,Topázio,1.0,1.0,1.0,2021.0,excelente,excelente,excelente,0
ALUNO-771,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-772,7.0,7.0,7.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-774,3.0,3.0,3.0,Topázio,Topázio,Topázio,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-778,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-787,5.0,5.0,5.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-788,5.0,5.0,5.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-791,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-799,2.0,2.0,2.0,Ametista,Ametista,Ametista,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-800,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-801,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-804,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-806,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-808,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-810,2.0,2.0,2.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-815,4.0,4.0,4.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,abaixo da media,excelente,excelente,0
ALUNO-816,3.0,3.0,3.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-819,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-832,3.0,3.0,3.0,Topázio,Topázio,Topázio,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-836,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-839,1.0,1.0,1.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-841,0.0,0.0,0.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-844,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-847,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-852,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-853,1.0,1.0,1.0,Ametista,Ametista,Ametista,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-854,2.0,2.0,2.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-856,5.0,5.0,5.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-857,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-859,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-863,0.0,0.0,0.0,Topázio,Topázio,Topázio,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-864,2.0,2.0,2.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-869,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-870,2.0,2.0,2.0,Topázio,Topázio,Topázio,1.0,1.0,1.0,2022.0,excelente,excelente,excelente,0
ALUNO-876,0.0,0.0,0.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-879,1.0,1.0,1.0,Ágata,Ágata,Ágata,0.0,0.0,0.0,2022.0,excelente,excelente,abaixo da media,0
ALUNO-881,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-882,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-883,1.0,1.0,1.0,Ametista,Ametista,Ametista,0.0,0.0,0.0,2022.0,excelente,excelente,excelente,0
ALUNO-887,1.0,1.0,1.0,Quartzo,Quartzo,Quartzo,0.0,0.0,0.0,2022.0,abaixo da media,excelente,abaixo da media,0
