NOME,ANO_INGRESSO_2020,FASE_2020,PEDRA_2020,IAN_2020,IDA_2020,IEG_2020,IAA_2020,IPS_2020,IPP_2020,IPV_2020,INDE_2020,PONTO_VIRADA_2020,ANO_INGRESSO_2021,FASE_2021,PEDRA_2021,IAN_2021,IDA_2021,IEG_2021,IAA_2021,IPS_2021,IPP_2021,IPV_2021,INDE_2021,PONTO_VIRADA_2021,ANO_INGRESSO_2022,FASE_2022,PEDRA_2022,IAN_2022,IDA_2022,IEG_2022,IAA_2022,IPS_2022,IPP_2022,IPV_2022,INDE_2022,PONTO_VIRADA_2022
ALUNO-161,2016.0,8,Ametista,10.0,9.0,10.0,7.91667,7.5,0.0,0.0,8.891667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-162,2018.0,1,Ametista,5.0,8.5,8.8,8.500020000000001,7.5,8.4375,7.75,7.953752000000001,0.0,2018.0,1.0,Ametista,5.0,6.6,10.0,8.5,7.5,7.5,6.8,7.531,0.0,,,,,,,,,,,,
ALUNO-163,2017.0,1,Ágata,5.0,6.25,8.2,7.50002,5.0,2.5,7.75,6.440002,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-164,2019.0,1,Ametista,5.0,7.5,8.7,9.50002,7.5,7.1875,7.75,7.708752,0.0,2019.0,2.0,Ametista,10.0,5.9,5.8,9.5,7.5,7.5,6.7,7.125,0.0,2019.0,2.0,Ágata,5.0,5.75,7.304131054131053,8.500020000000001,7.5,6.041666666666667,7.61111,6.837216877492878,0.0
ALUNO-165,2019.0,0,Ametista,5.0,10.0,10.0,9.000020000000001,7.5,7.8125,7.5,8.431252,0.0,2019.0,1.0,Ametista,5.0,7.3,7.5,10.0,7.5,8.3,7.7,7.579,0.0,2019.0,1.0,Topázio,5.0,8.416666666666668,9.848484848484848,8.500020000000001,8.125,6.875,8.388893333333334,8.18081096969697,1.0
ALUNO-168,2019.0,1,Ametista,5.0,8.5,8.8,10.00002,7.5,7.5,8.11111,8.082224,0.0,2019.0,2.0,Quartzo,5.0,2.5,1.7,0.0,5.6,7.5,4.4,3.524,0.0,2019.0,2.0,Ágata,5.0,6.133333333333333,6.002801120448179,9.000020000000001,6.25,6.041666666666667,6.888883333333332,6.434172224089636,0.0
ALUNO-169,2020.0,0,Ametista,10.0,10.0,10.0,9.000020000000001,5.0,2.5,5.749995,7.800001000000001,0.0,2020.0,0.0,Ametista,5.0,6.1,10.0,8.5,4.4,5.3,6.8,6.898,0.0,2020.0,0.0,Ametista,5.0,6.916666666666666,8.945512820512821,9.50002,5.0,5.625,7.999995,7.284936897435898,0.0
ALUNO-173,2016.0,5,Quartzo,5.0,2.833333333333333,0.9,7.91667,3.125,5.625,4.1250025,3.7383341666666654,0.0,2016.0,5.0,Ágata,5.0,4.9,6.7,9.6,5.0,7.7,7.5,6.532,0.0,,,,,,,,,,,,
ALUNO-174,2017.0,5,Ametista,10.0,7.2,10.0,9.16668,5.625,0.0,0.0,7.921668,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-183,2018.0,0,Ametista,5.0,10.0,10.0,9.000020000000001,8.125,2.5,7.000005,7.862503,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-184,2018.0,1,Ametista,10.0,7.5,8.3,10.00002,7.5,7.916666666666668,7.777776666666667,8.257224,0.0,2021.0,2.0,Ametista,10.0,5.6,9.2,8.5,7.5,7.5,8.0,7.896,0.0,,,,,,,,,,,,
ALUNO-186,2020.0,3,Ágata,2.5,5.666666666666667,5.8,8.75001,7.5,8.125,6.66666,6.314166333333334,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-187,2020.0,2,Ágata,10.0,0.0,8.0,8.500020000000001,7.5,7.916666666666667,7.111106666666665,6.41389,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-188,2018.0,3,Ametista,10.0,9.0,4.7,7.08333,7.5,8.125,8.66667,7.744167,1.0,2018.0,3.0,Ágata,5.0,4.7,5.8,7.1,7.5,8.1,7.8,6.435,0.0,,,,,,,,,,,,
ALUNO-189,2020.0,1,Ágata,5.0,8.0,8.3,8.000020000000001,5.0,7.291666666666667,7.333333333333333,7.2558353333333345,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-190,2017.0,7,Topázio,10.0,7.666666666666667,9.2,8.33334,6.875,9.0625,9.666670000000002,8.733751333333334,1.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-192,2018.0,1,Quartzo,5.0,0.0,5.1,7.416679999999999,5.0,6.041666666666666,7.444443333333333,4.854723333333333,0.0,,,,,,,,,,,,,2022.0,2.0,Ágata,5.0,5.0,8.103174603174603,8.500020000000001,7.5,6.458333333333334,6.777773333333331,6.722024920634921,0.0
ALUNO-193,2016.0,3,Topázio,10.0,7.0,9.8,10.00002,5.0,8.125,9.333333333333332,8.539168666666667,1.0,2016.0,3.0,Ametista,5.0,7.7,10.0,9.2,5.6,7.9,9.6,8.215,1.0,2016.0,4.0,Ametista,5.0,5.566666666666666,9.038690476190476,8.75001,5.625,7.65625,7.7499975,7.174196928571429,0.0
ALUNO-194,2017.0,6,Ágata,5.0,6.333333333333333,8.3,8.33334,6.875,7.65625,7.04167,7.1214596666666665,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-197,2019.0,3,Topázio,10.0,8.666666666666666,9.6,8.33334,7.5,8.958333333333332,8.5,8.832500666666666,0.0,2019.0,3.0,Ametista,10.0,6.0,7.2,8.3,7.5,8.1,8.6,7.751,0.0,2019.0,4.0,Topázio,10.0,7.688888888888889,8.751352813852813,10.00002,5.625,8.125,8.458337499999999,8.354717840548341,1.0
ALUNO-198,2017.0,6,Quartzo,10.0,4.5,6.1,0.0,5.625,5.78125,6.291665,5.518958,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-199,2019.0,3,Ágata,5.0,7.666666666666667,4.8,6.25,7.5,8.125,7.388886666666666,6.658610666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-200,2016.0,4,Ametista,10.0,5.666666666666667,5.8,7.91667,7.5,8.125,8.5416725,7.355834833333334,0.0,2016.0,4.0,Quartzo,10.0,3.3,1.7,7.5,6.9,6.7,3.5,4.788,0.0,2016.0,4.0,Ágata,5.0,5.611111111111112,7.10179526355997,7.91667,7.5,7.65625,7.625,6.874873274934217,0.0
ALUNO-201,2019.0,3,Ametista,5.0,8.0,9.4,7.08333,7.5,7.96875,7.4166675,7.718541500000001,0.0,2019.0,4.0,Ágata,5.0,6.4,5.6,5.8,0.0,8.3,6.7,5.636,0.0,2019.0,5.0,Ágata,5.0,4.033333333333333,6.047619047619048,8.33334,7.5,7.5,7.944443333333334,6.438413142857143,0.0
ALUNO-202,2018.0,2,Quartzo,5.0,0.0,2.9,0.0,6.875,6.458333333333334,6.833326666666666,3.7799986666666663,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-206,2018.0,6,Quartzo,10.0,2.0,4.3,0.0,7.5,7.8125,7.1249975,5.2162495,0.0,2018.0,7.0,Quartzo,10.0,2.0,4.2,8.8,0.0,7.7,6.3,5.143,0.0,,,,,,,,,,,,
ALUNO-208,2020.0,2,Ametista,10.0,5.0,9.4,9.000020000000001,7.5,8.125,7.5,7.842502,0.0,2020.0,2.0,Ágata,5.0,4.5,6.3,7.0,7.5,7.5,8.0,6.45,0.0,,,,,,,,,,,,
ALUNO-209,2019.0,0,Topázio,5.0,10.0,10.0,9.50002,6.25,10.0,10.00001,9.075004,1.0,2019.0,1.0,Ametista,5.0,4.2,7.9,8.5,7.5,8.1,9.2,7.167,1.0,,,,,,,,,,,,
ALUNO-210,2017.0,5,Ametista,10.0,5.666666666666667,9.1,10.00002,7.5,8.541666666666666,8.277783333333332,8.213058666666669,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-212,2019.0,0,Ágata,10.0,7.0,10.0,7.416679999999999,4.375,2.5,2.58334,6.345836,0.0,2019.0,0.0,Ágata,5.0,4.3,8.3,9.5,5.0,2.5,4.7,5.663,0.0,2019.0,0.0,Ágata,5.0,6.766666666666666,8.944141289679047,9.50002,4.375,2.8125,5.166655,6.344244591269144,0.0
ALUNO-213,2018.0,2,Ametista,5.0,9.0,9.7,9.000020000000001,5.0,8.749999999999998,7.833336666666668,8.081669333333334,0.0,2018.0,3.0,Topázio,10.0,7.5,9.4,9.6,7.5,8.8,8.9,8.761,0.0,,,,,,,,,,,,
ALUNO-215,2019.0,1,Topázio,10.0,10.0,9.3,9.50002,7.5,7.8125,7.666665,8.874585000000002,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-216,2019.0,8,Quartzo,10.0,7.4,0.0,8.75001,5.625,0.0,0.0,5.960001,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-217,2019.0,1,Topázio,10.0,9.5,9.4,8.000020000000001,7.5,8.125,9.000005,8.942503,1.0,2019.0,1.0,Ametista,5.0,7.1,8.8,8.5,7.5,8.1,8.4,7.765,0.0,2019.0,2.0,Topázio,10.0,8.133333333333333,9.876543209876544,6.91668,7.5,6.666666666666666,8.888893333333334,8.48808864197531,1.0
ALUNO-219,2019.0,2,Ametista,10.0,5.0,7.9,9.50002,8.75,8.4375,7.916665,7.832084999999999,0.0,2019.0,2.0,Quartzo,5.0,1.9,4.2,0.0,6.9,8.1,4.8,4.176,0.0,2019.0,2.0,Quartzo,5.0,2.666666666666667,5.296296296296296,10.00002,7.5,6.458333333333334,6.611106666666666,5.810649259259259,0.0
ALUNO-222,2019.0,1,Topázio,10.0,9.5,7.8,9.000020000000001,7.5,7.1875,8.25,8.478752,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-223,2019.0,1,Ágata,5.0,5.0,5.2,9.000020000000001,6.875,8.541666666666668,8.055556666666668,6.59278,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-225,2016.0,4,Topázio,10.0,8.333333333333334,9.7,9.58335,7.5,8.749999999999998,8.277783333333334,8.845558333333333,0.0,2016.0,5.0,Ametista,10.0,6.0,6.7,8.3,6.9,7.5,6.7,7.138,0.0,2016.0,5.0,Ágata,5.0,7.388888888888888,7.085185035552683,9.16668,5.0,8.125,6.6666675,6.957316284888314,0.0
ALUNO-226,2018.0,2,Ametista,10.0,7.5,7.4,8.500020000000001,5.625,8.125,8.222223333333332,7.849446666666667,0.0,2018.0,2.0,Quartzo,5.0,4.3,4.2,0.0,5.6,7.1,5.8,4.617,0.0,,,,,,,,,,,,
ALUNO-227,2020.0,3,Quartzo,5.0,6.333333333333333,3.0,8.75001,7.5,7.8125,6.0416625,5.981250166666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-229,2019.0,1,Quartzo,5.0,0.0,7.8,7.33334,7.5,7.916666666666668,7.777776666666667,5.890556,0.0,2021.0,0.0,Quartzo,5.0,4.0,0.0,8.5,7.5,6.9,7.3,5.054,0.0,2019.0,0.0,Ágata,5.0,8.0,5.10897435897436,8.000020000000001,5.0,4.375,5.83333,6.025962871794872,0.0
ALUNO-230,2016.0,3,Quartzo,5.0,2.333333333333333,6.1,8.75001,4.375,5.833333333333333,4.611106666666667,5.0047223333333335,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-231,2019.0,6,Quartzo,10.0,4.333333333333333,3.7,8.33334,5.0,7.03125,6.5833325,5.959792166666666,0.0,2019.0,7.0,Ametista,10.0,5.4,8.6,9.2,6.9,8.0,7.5,7.698,0.0,,,,,,,,,,,,
ALUNO-235,2019.0,3,Ametista,10.0,7.666666666666667,9.0,8.333350000000001,7.5,7.5,7.2916675,8.125001833333334,0.0,2019.0,3.0,Ametista,10.0,6.6,6.9,9.2,5.6,7.3,8.1,7.544,0.0,2019.0,4.0,Ágata,10.0,5.677777777777778,7.725859160868649,6.66666,6.875,6.875,5.9999925,6.922391887729286,0.0
ALUNO-238,2019.0,2,Ágata,5.0,4.0,8.4,9.000020000000001,5.0,5.625,7.75,6.492502,0.0,2019.0,2.0,Quartzo,5.0,2.1,1.3,8.5,4.4,5.0,3.5,3.663,0.0,,,,,,,,,,,,
ALUNO-241,2017.0,1,Ametista,5.0,9.5,8.8,9.000020000000001,6.25,2.5,6.75,7.285002,0.0,2017.0,2.0,Quartzo,5.0,0.0,0.4,7.9,5.6,4.1,2.6,2.86,0.0,2017.0,2.0,Quartzo,5.0,2.5,4.405425492382014,7.916679999999999,5.0,4.166666666666666,4.83333,4.55608576514307,0.0
ALUNO-242,2018.0,1,Ágata,5.0,5.5,7.4,9.000020000000001,6.25,7.1875,6.916665,6.707085000000001,0.0,2018.0,2.0,Ágata,5.0,2.9,5.4,8.5,7.5,7.1,6.8,5.833,0.0,2018.0,2.0,Ágata,5.0,3.333333333333333,8.325901151988107,9.000020000000001,6.875,6.458333333333334,6.944443333333333,6.454070897064289,0.0
ALUNO-246,2019.0,1,Ametista,5.0,8.0,8.3,9.50002,6.875,7.083333333333333,7.666666666666666,7.639168666666666,0.0,2019.0,1.0,Ametista,5.0,4.6,8.8,9.0,5.6,8.5,7.7,7.013,0.0,2019.0,1.0,Ágata,5.0,5.25,7.473232323232324,9.000020000000001,6.875,6.041666666666667,7.5,6.736315131313132,0.0
ALUNO-251,2019.0,1,Topázio,10.0,10.0,8.9,8.500020000000001,7.5,7.291666666666667,7.333333333333333,8.575835333333334,0.0,2019.0,2.0,Ametista,10.0,7.3,6.7,9.0,7.5,8.5,8.4,7.976,0.0,2019.0,2.0,Ametista,10.0,7.833333333333334,7.906846240179574,8.000020000000001,7.5,6.25,8.444446666666668,8.011927248035915,1.0
ALUNO-259,2019.0,7,Topázio,10.0,7.666666666666667,9.1,9.16668,7.5,8.75,9.2916725,8.753335833333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-261,2020.0,3,Ágata,2.5,6.333333333333333,8.8,9.16668,7.5,7.5,7.79167,7.251668666666667,0.0,2020.0,4.0,Ametista,2.5,5.9,7.8,9.2,7.5,8.4,7.0,6.899,0.0,,,,,,,,,,,,
ALUNO-262,2017.0,5,Ametista,10.0,6.666666666666667,9.2,7.91667,5.0,9.0625,9.250005,8.221251333333335,1.0,2017.0,6.0,Ametista,10.0,7.7,6.9,9.2,7.5,7.8,7.7,7.903,0.0,2017.0,7.0,Ametista,10.0,6.844444444444444,5.245783628136569,8.75001,6.25,7.8125,6.777773333333332,7.054851281182869,0.0
ALUNO-263,2016.0,5,Ametista,10.0,6.333333333333333,9.5,9.58335,6.875,8.958333333333332,8.388893333333336,8.386113666666667,0.0,2016.0,6.0,Ametista,10.0,6.5,7.8,7.9,7.5,8.0,7.5,7.694,0.0,2016.0,7.0,Ágata,10.0,5.577777777777778,7.947303921568628,0.0,5.625,8.125,7.555553333333333,6.591127006535949,0.0
ALUNO-265,2019.0,4,Ametista,5.0,6.0,10.0,8.75001,6.875,8.125,7.777783333333335,7.630557666666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-266,2019.0,1,Ametista,10.0,8.5,8.9,8.500020000000001,5.625,8.4375,8.0,8.336252,0.0,2019.0,2.0,Ametista,10.0,6.8,8.3,9.0,6.3,7.5,8.0,7.892,0.0,2019.0,2.0,Ametista,10.0,7.0,8.13529767623928,9.000020000000001,5.625,6.666666666666666,8.38889,7.834006201914523,1.0
ALUNO-267,2018.0,3,Ametista,5.0,8.0,9.7,9.16668,5.625,8.958333333333334,9.777786666666666,8.370558666666668,1.0,2021.0,4.0,Ametista,5.0,8.2,8.9,9.2,6.3,8.3,8.6,8.014,0.0,2018.0,4.0,Ametista,5.0,7.866666666666667,9.72463768115942,9.16668,5.625,7.34375,7.8333325,7.798470369565218,0.0
ALUNO-269,2019.0,1,Ágata,5.0,5.75,8.6,7.50002,7.5,7.291666666666667,7.5,7.099168666666667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-270,2017.0,3,Ágata,10.0,8.666666666666666,4.2,6.66667,4.375,8.125,8.500003333333334,7.1900010000000005,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-273,2018.0,1,Quartzo,2.5,0.0,4.4,9.000020000000001,7.5,7.291666666666667,4.388883333333333,4.386945333333334,0.0,2018.0,1.0,Quartzo,5.0,0.0,2.1,9.5,7.5,6.3,4.4,4.125,0.0,2018.0,1.0,Ágata,5.0,5.666666666666666,6.777777777777777,8.500020000000001,7.5,5.833333333333334,7.555556666666667,6.683335555555555,0.0
ALUNO-274,2018.0,5,Ágata,5.0,3.6666666666666665,5.6,7.91667,7.5,7.291666666666667,7.444443333333334,6.113055666666667,0.0,2018.0,5.0,Ágata,5.0,6.1,7.8,7.1,7.5,7.7,6.9,6.88,0.0,,,,,,,,,,,,
ALUNO-275,2017.0,3,Ágata,10.0,4.333333333333333,5.2,10.00002,7.5,6.09375,5.666665,6.399376666666667,0.0,2017.0,3.0,Ágata,5.0,3.4,5.8,8.8,6.3,6.9,6.4,5.815,0.0,2017.0,4.0,Ágata,5.0,3.966666666666667,6.102272727272728,8.33334,6.25,7.34375,6.8333275,6.073162378787879,0.0
ALUNO-277,2018.0,1,Ametista,5.0,10.0,8.4,9.50002,5.625,7.708333333333334,7.777773333333332,8.018889999999999,0.0,2018.0,1.0,Ametista,5.0,7.8,10.0,9.5,7.5,8.5,7.8,8.183,0.0,2018.0,1.0,Ametista,2.5,8.25,8.626811594202898,8.000020000000001,6.875,6.041666666666667,7.944443333333334,7.305919652173913,0.0
ALUNO-278,2019.0,5,Ametista,5.0,7.333333333333333,9.6,8.75001,9.375,8.749999999999998,8.333333333333334,8.240834333333334,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-280,2018.0,1,Ágata,5.0,6.5,6.2,8.500020000000001,5.0,6.5625,8.0,6.6462520000000005,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-284,2020.0,3,Ametista,5.0,7.666666666666667,9.9,7.91667,7.5,7.96875,7.7500025,7.901875833333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-285,2020.0,2,Quartzo,10.0,1.0,0.0,9.50002,7.5,8.125,7.0,5.112502,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-286,2020.0,1,Ágata,5.0,7.5,6.0,8.000020000000001,6.875,7.1875,7.75,6.956252,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-287,2019.0,2,Ametista,10.0,7.5,8.5,7.416679999999999,7.5,8.4375,8.833335,8.302085,1.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-288,2020.0,2,Ágata,5.0,3.75,7.7,9.000020000000001,7.5,8.333333333333334,7.833333333333334,6.840002,0.0,2020.0,3.0,Ametista,10.0,7.7,7.5,8.3,7.5,7.3,8.7,8.088,0.0,2020.0,4.0,Topázio,10.0,7.333333333333333,8.724699557242252,7.91667,7.5,8.125,7.708335,8.107440578115117,0.0
ALUNO-292,2019.0,4,Topázio,5.0,7.666666666666667,9.9,10.00002,6.875,8.958333333333332,9.44445,8.485558666666666,1.0,,,,,,,,,,,,,2022.0,6.0,Topázio,5.0,7.966666666666666,8.75,9.58335,10.0,8.75,10.00001,8.676670333333334,1.0
ALUNO-293,2019.0,5,Quartzo,10.0,0.0,1.3,6.66667,4.375,7.1875,6.6666675,4.4162505,0.0,2019.0,5.0,Quartzo,10.0,0.0,3.9,0.0,0.0,5.9,3.5,3.08,0.0,2019.0,5.0,Quartzo,5.0,0.7222222222222222,2.682539682539682,7.08333,5.0,5.3125,4.6250025,3.845535880952381,0.0
ALUNO-295,2017.0,1,Ametista,10.0,7.25,8.9,9.000020000000001,4.375,4.6875,7.75,7.586252,0.0,2017.0,1.0,Ágata,5.0,6.9,7.1,9.0,7.5,7.5,5.3,6.771,0.0,2017.0,2.0,Ametista,10.0,6.5,8.166666666666668,9.000020000000001,7.5,6.041666666666667,7.666666666666667,7.720835333333334,0.0
ALUNO-296,2020.0,2,Ametista,10.0,5.0,8.9,9.000020000000001,7.5,7.5,7.666665,7.713335,0.0,2020.0,2.0,Ametista,10.0,3.6,7.9,9.5,7.5,7.3,7.4,7.221,0.0,2020.0,2.0,Ágata,5.0,5.25,6.990231990231988,10.00002,7.5,6.25,7.499996666666666,6.823047731379731,0.0
ALUNO-297,2019.0,3,Ágata,5.0,6.0,8.7,8.33334,4.375,8.125,8.38889,7.201112,0.0,2019.0,3.0,Quartzo,2.5,2.8,3.3,8.8,5.6,7.7,6.1,4.894,0.0,,,,,,,,,,,,
ALUNO-298,2018.0,1,Ágata,5.0,6.5,6.6,8.500020000000001,5.0,5.0,6.833335,6.3366690000000006,0.0,,,,,,,,,,,,,2022.0,1.0,Quartzo,2.5,4.25,8.505291005291005,9.000020000000001,5.0,4.375,4.500005,5.538561201058201,0.0
ALUNO-299,2016.0,8,Ametista,10.0,9.2,10.0,5.83334,5.625,0.0,0.0,8.388334,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-300,2019.0,8,Ágata,10.0,8.4,0.0,9.16668,7.5,0.0,0.0,6.776668000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-301,2019.0,1,Topázio,10.0,9.5,9.2,10.00002,7.5,7.916666666666668,7.833333333333333,8.848335333333335,0.0,2019.0,2.0,Topázio,10.0,6.3,9.2,9.0,7.5,8.5,8.4,8.289,0.0,2019.0,2.0,Topázio,10.0,8.0,7.919672919672919,9.000020000000001,7.5,6.875,8.333336666666668,8.188103917267917,0.0
ALUNO-305,2018.0,2,Ametista,5.0,6.5,8.3,8.500020000000001,7.5,6.458333333333334,8.277776666666666,7.361390666666666,0.0,2018.0,3.0,Ametista,5.0,7.5,7.8,7.9,5.6,7.5,8.3,7.315,0.0,2018.0,4.0,Ágata,5.0,5.944444444444444,8.301236044657097,7.916679999999999,6.25,7.34375,7.0833275,6.916844597820308,0.0
ALUNO-306,2019.0,7,Quartzo,10.0,0.0,1.4,6.66667,4.375,5.15625,4.95834,3.89146,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-309,2019.0,1,Ametista,10.0,10.0,6.5,8.500020000000001,7.5,7.5,7.75,8.200002000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-312,2019.0,2,Topázio,10.0,8.5,9.1,10.00002,7.5,5.833333333333333,8.277776666666666,8.508890666666668,0.0,2019.0,2.0,Ametista,5.0,7.8,9.6,9.0,4.4,8.8,8.8,7.946,0.0,2019.0,3.0,Ametista,10.0,6.777777777777778,8.19047619047619,7.08333,5.0,7.34375,6.70833,7.278024793650793,0.0
ALUNO-313,2020.0,0,Ametista,10.0,6.5,10.0,7.50002,7.5,7.5,6.749995,7.900001,0.0,2020.0,0.0,Ametista,5.0,6.3,8.3,9.5,5.0,8.1,8.4,7.375,0.0,2020.0,1.0,Ametista,5.0,6.833333333333333,8.743961352657005,9.50002,5.0,5.416666666666667,7.333333333333333,7.073794270531402,0.0
ALUNO-315,2019.0,4,Topázio,10.0,8.666666666666666,10.0,9.16668,9.375,8.958333333333332,9.8889,9.461114666666669,1.0,2019.0,5.0,Topázio,10.0,8.2,9.2,8.8,7.5,8.6,9.8,8.909,1.0,,,,,,,,,,,,
ALUNO-316,2020.0,2,Ágata,10.0,0.0,7.7,7.41668,7.5,8.125,7.916665,6.427501,0.0,,,,,,,,,,,,,2022.0,3.0,Quartzo,10.0,3.0,5.095108695652174,6.66667,7.5,6.25,5.055556666666665,5.671800072463768,0.0
ALUNO-318,2020.0,0,Ametista,5.0,10.0,10.0,9.000020000000001,7.5,7.5,6.999995,8.300001000000002,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-319,2019.0,2,Ágata,10.0,2.0,9.5,9.000020000000001,7.5,7.5,7.416665,7.1833350000000005,0.0,2019.0,2.0,Ametista,5.0,8.2,9.6,7.5,6.9,7.3,8.0,7.821,0.0,,,,,,,,,,,,
ALUNO-321,2019.0,6,Quartzo,10.0,2.0,2.0,4.58334,7.5,6.40625,6.3333275,4.9156245,0.0,2019.0,7.0,Ametista,10.0,7.6,7.5,8.3,5.6,8.3,8.3,7.891,0.0,,,,,,,,,,,,
ALUNO-323,2016.0,1,Quartzo,5.0,4.5,9.1,8.000020000000001,5.0,2.5,6.416665,6.053335000000001,0.0,2016.0,1.0,Quartzo,5.0,3.3,7.1,7.4,4.4,3.8,4.3,4.976,0.0,2016.0,1.0,Ágata,5.0,5.083333333333334,9.217813051146384,6.91668,5.0,6.041666666666667,5.833336666666666,6.322731276895944,0.0
ALUNO-324,2019.0,6,Ametista,10.0,6.666666666666667,7.9,8.75001,7.5,8.59375,8.333332500000001,8.064375833333333,0.0,2019.0,7.0,Topázio,10.0,7.9,8.1,8.3,6.9,8.3,8.6,8.252,0.0,,,,,,,,,,,,
ALUNO-328,2020.0,3,Ágata,5.0,9.0,4.1,7.5,7.5,7.96875,7.20833,6.858541000000001,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-329,2017.0,7,Ametista,10.0,7.0,8.6,7.91667,7.5,7.96875,7.6249975,7.9835415,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-330,2017.0,1,Ametista,5.0,8.5,7.9,8.000020000000001,7.5,7.5,8.0,7.680002,0.0,,,,,,,,,,,,,2022.0,3.0,Ametista,10.0,6.611111111111112,8.575000000000001,8.33334,7.5,8.125,7.625,7.958056222222224,0.0
ALUNO-332,2019.0,1,Ametista,5.0,10.0,9.2,9.50002,7.5,7.291666666666667,7.444443333333333,8.258057333333333,0.0,2019.0,1.0,Topázio,5.0,7.4,9.6,9.0,7.5,8.3,9.8,8.342,1.0,2019.0,2.0,Topázio,10.0,8.75,10.0,9.50002,7.5,6.666666666666666,8.166670000000002,8.750002666666667,0.0
ALUNO-335,2020.0,0,Ametista,10.0,9.5,10.0,8.500020000000001,4.375,2.5,5.166675,7.470837,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-337,2016.0,5,Topázio,10.0,7.0,9.9,8.33334,10.0,9.166666666666666,9.111113333333332,8.952223333333334,1.0,2016.0,5.0,Ametista,5.0,7.3,8.1,7.5,7.5,8.8,8.5,7.661,0.0,2016.0,6.0,Ametista,5.0,7.98888888888889,7.580379978078188,0.0,8.125,8.75,9.111116666666666,7.123577106726749,1.0
ALUNO-338,2018.0,7,Quartzo,10.0,4.333333333333333,2.1,8.33334,7.5,7.34375,6.5416625,5.9127081666666665,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-339,2018.0,3,Ametista,5.0,7.333333333333333,9.7,9.16668,7.5,8.749999999999998,8.444446666666668,8.137224,0.0,2018.0,3.0,Ametista,5.0,6.2,8.1,8.8,7.5,8.5,9.2,7.676,1.0,,,,,,,,,,,,
ALUNO-340,2018.0,3,Ametista,5.0,7.0,9.4,8.33334,7.5,8.541666666666666,6.888883333333333,7.595277333333334,0.0,2018.0,3.0,Ametista,5.0,7.0,8.1,8.8,7.5,8.3,9.1,7.8,1.0,2018.0,5.0,Quartzo,5.0,2.494444444444444,6.073717948717948,8.33334,7.5,6.875,6.166670000000001,5.717800478632479,0.0
ALUNO-341,2018.0,8,Topázio,10.0,9.2,10.0,9.16668,7.5,0.0,0.0,9.096668,0.0,,,,,,,,,,,,,,,,,,,,,,,,
ALUNO-342,2016.0,2,Ametista,10.0,8.0,9.2,9.000020000000001,5.625,5.3125,8.5,8.133752000000001,0.0,2016.0,2.0,Ametista,5.0,7.6,6.7,8.5,7.5,7.5,8.4,7.392,0.0,2016.0,3.0,Ágata,10.0,6.277777777777778,8.825757575757576,0.0,4.375,8.75,8.458337499999999,7.024874570707071,1.0
